transaction_id,customer_id,product_id,transaction_date,quantity,price,Revenue,Discount_Amount,Net_Revenue,payment_method,payment_status
2349,98,110,2026-02-22,3,45000.0,135000.0,40500.0,94500.0,UPI,successful
2350,864,110,2025-05-10,1,45000.0,45000.0,2250.0,42750.0,Cash,successful
2351,135,103,2025-08-25,3,1300.0,3900.0,585.0,3315.0,Card,successful
2352,160,104,2025-08-09,4,8000.0,32000.0,9600.0,22400.0,Card,successful
2353,631,103,2025-09-25,5,1300.0,6500.0,1625.0,4875.0,Cash,successful
2354,8,104,2025-08-31,2,8000.0,16000.0,3200.0,12800.0,NetBanking,successful
2355,238,103,2025-05-05,3,1300.0,3900.0,975.0,2925.0,Card,successful
2356,432,102,2026-09-03,1,70000.0,70000.0,21000.0,49000.0,Card,successful
2357,813,102,2025-08-18,3,70000.0,210000.0,42000.0,168000.0,Card,successful
2358,657,110,2025-10-09,3,45000.0,135000.0,27000.0,108000.0,Card,successful
2359,329,108,2026-01-28,3,15000.0,45000.0,13500.0,31500.0,Card,successful
2360,661,102,2025-07-28,3,70000.0,210000.0,42000.0,168000.0,Cash,successful
2361,811,103,2025-08-30,2,1300.0,2600.0,910.0,1690.0,UPI,successful
2362,502,103,2025-08-14,3,1300.0,3900.0,195.0,3705.0,Cash,successful
2363,586,105,2026-01-15,2,45000.0,90000.0,18000.0,72000.0,NetBanking,successful
2364,167,109,2025-07-14,4,65000.0,260000.0,52000.0,208000.0,Cash,successful
2365,477,101,2025-07-24,4,250000.0,1000000.0,200000.0,800000.0,Cash,successful
2366,894,110,2026-02-02,4,45000.0,180000.0,36000.0,144000.0,NetBanking,successful
2367,347,110,2025-11-03,4,45000.0,180000.0,36000.0,144000.0,NetBanking,successful
2368,576,108,2025-08-11,4,15000.0,60000.0,9000.0,51000.0,NetBanking,successful
2369,424,110,2025-08-22,3,45000.0,135000.0,47250.0,87750.0,Cash,successful
2370,886,108,2025-09-24,1,15000.0,15000.0,1500.0,13500.0,NetBanking,successful
2371,854,103,2025-08-29,3,1300.0,3900.0,1365.0,2535.0,Cash,successful
2372,446,107,2025-10-31,5,50000.0,250000.0,75000.0,175000.0,NetBanking,successful
2373,549,110,2026-04-05,4,45000.0,180000.0,54000.0,126000.0,Card,successful
2374,657,108,2025-11-23,1,15000.0,15000.0,6000.0,9000.0,Card,successful
2375,290,107,2026-01-24,1,50000.0,50000.0,12500.0,37500.0,Cash,successful
2376,33,101,2025-06-17,2,250000.0,500000.0,150000.0,350000.0,Card,successful
2377,727,102,2025-08-07,2,70000.0,140000.0,56000.0,84000.0,Cash,successful
2378,184,104,2025-06-28,4,8000.0,32000.0,12800.0,19200.0,Card,successful
2379,748,105,2025-12-07,4,45000.0,180000.0,45000.0,135000.0,UPI,successful
2380,74,107,2025-11-10,4,50000.0,200000.0,70000.0,130000.0,UPI,successful
2381,72,107,2025-08-29,4,50000.0,200000.0,80000.0,120000.0,NetBanking,successful
2382,624,106,2025-06-09,3,80000.0,240000.0,84000.0,156000.0,NetBanking,successful
2383,259,105,2025-12-27,2,45000.0,90000.0,18000.0,72000.0,NetBanking,successful
2384,162,109,2025-05-09,3,65000.0,195000.0,9750.0,185250.0,NetBanking,successful
2385,398,109,2025-08-06,5,65000.0,325000.0,130000.0,195000.0,Cash,successful
2386,903,108,2025-07-17,1,15000.0,15000.0,6000.0,9000.0,Card,successful
2387,476,109,2025-08-11,2,65000.0,130000.0,19500.0,110500.0,Card,successful
2388,872,107,2026-02-15,2,50000.0,100000.0,5000.0,95000.0,NetBanking,successful
2389,10,107,2026-02-18,3,50000.0,150000.0,45000.0,105000.0,UPI,successful
2390,400,103,2025-08-11,4,1300.0,5200.0,1300.0,3900.0,UPI,successful
2391,9,109,2025-05-18,4,65000.0,260000.0,52000.0,208000.0,Cash,successful
2392,825,105,2025-05-18,2,45000.0,90000.0,9000.0,81000.0,UPI,successful
2393,581,108,2025-11-21,4,15000.0,60000.0,9000.0,51000.0,Card,successful
2394,564,105,2025-06-27,4,45000.0,180000.0,27000.0,153000.0,UPI,successful
2395,564,106,2026-03-14,5,80000.0,400000.0,80000.0,320000.0,Cash,successful
2396,135,110,2025-10-31,3,45000.0,135000.0,20250.0,114750.0,UPI,successful
2397,255,110,2025-11-29,4,45000.0,180000.0,9000.0,171000.0,Cash,successful
2398,208,101,2026-01-02,3,250000.0,750000.0,225000.0,525000.0,Cash,successful
2399,600,106,2025-09-20,4,80000.0,320000.0,80000.0,240000.0,NetBanking,successful
2400,652,108,2025-09-03,1,15000.0,15000.0,2250.0,12750.0,Cash,successful
2401,193,105,2025-12-19,1,45000.0,45000.0,4500.0,40500.0,NetBanking,successful
2402,133,108,2026-01-02,4,15000.0,60000.0,3000.0,57000.0,UPI,successful
2403,384,101,2025-10-19,4,250000.0,1000000.0,200000.0,800000.0,Cash,successful
2404,302,101,2026-02-26,2,250000.0,500000.0,175000.0,325000.0,UPI,successful
2405,485,109,2025-06-27,3,65000.0,195000.0,9750.0,185250.0,NetBanking,successful
2406,143,106,2025-11-19,2,80000.0,160000.0,16000.0,144000.0,NetBanking,successful
2407,869,101,2025-08-16,3,250000.0,750000.0,300000.0,450000.0,Cash,successful
2408,337,103,2026-03-02,4,1300.0,5200.0,1040.0,4160.0,NetBanking,successful
2409,520,110,2025-06-16,1,45000.0,45000.0,9000.0,36000.0,Cash,successful
2410,390,104,2025-12-20,5,8000.0,40000.0,6000.0,34000.0,NetBanking,successful
2412,89,108,2026-04-03,2,15000.0,30000.0,12000.0,18000.0,UPI,successful
2413,696,105,2025-08-09,2,45000.0,90000.0,4500.0,85500.0,Card,successful
2414,514,101,2026-02-25,3,250000.0,750000.0,150000.0,600000.0,Cash,successful
2415,375,105,2025-12-23,2,45000.0,90000.0,36000.0,54000.0,UPI,successful
2416,904,107,2026-01-14,2,50000.0,100000.0,35000.0,65000.0,UPI,successful
2417,153,102,2025-12-13,1,70000.0,70000.0,7000.0,63000.0,Cash,successful
2418,487,104,2025-08-04,1,8000.0,8000.0,3200.0,4800.0,NetBanking,successful
2419,988,108,2025-10-18,4,15000.0,60000.0,21000.0,39000.0,UPI,successful
2420,884,105,2025-11-26,4,45000.0,180000.0,54000.0,126000.0,Card,successful
2421,918,109,2025-12-29,4,65000.0,260000.0,39000.0,221000.0,Cash,successful
2422,330,109,2025-06-02,2,65000.0,130000.0,19500.0,110500.0,Cash,successful
2423,248,106,2026-02-20,5,80000.0,400000.0,120000.0,280000.0,NetBanking,successful
2424,640,102,2025-05-15,3,70000.0,210000.0,10500.0,199500.0,NetBanking,successful
2425,14,108,2026-01-02,3,15000.0,45000.0,13500.0,31500.0,UPI,successful
2426,243,108,2026-02-08,4,15000.0,60000.0,12000.0,48000.0,UPI,successful
2427,621,110,2025-05-21,3,45000.0,135000.0,33750.0,101250.0,Cash,successful
2428,800,110,2025-05-25,4,45000.0,180000.0,45000.0,135000.0,NetBanking,successful
2429,724,102,2025-05-05,3,70000.0,210000.0,42000.0,168000.0,NetBanking,successful
2430,64,104,2026-09-04,2,8000.0,16000.0,1600.0,14400.0,UPI,successful
2431,761,109,2026-03-12,1,65000.0,65000.0,19500.0,45500.0,NetBanking,successful
2432,824,107,2026-03-21,2,50000.0,100000.0,25000.0,75000.0,Card,successful
2433,905,110,2025-05-19,5,45000.0,225000.0,56250.0,168750.0,NetBanking,successful
2434,361,107,2025-10-03,2,50000.0,100000.0,30000.0,70000.0,Cash,successful
2435,370,104,2025-09-19,3,8000.0,24000.0,9600.0,14400.0,Card,successful
2436,771,109,2025-11-24,1,65000.0,65000.0,6500.0,58500.0,Cash,successful
2437,326,103,2025-04-30,3,1300.0,3900.0,390.0,3510.0,Card,successful
2438,4,105,2025-06-27,3,45000.0,135000.0,6750.0,128250.0,NetBanking,successful
2440,1,108,2026-03-27,5,15000.0,75000.0,15000.0,60000.0,Card,successful
2441,597,107,2025-06-18,5,50000.0,250000.0,25000.0,225000.0,Card,successful
2442,758,105,2025-07-23,4,45000.0,180000.0,72000.0,108000.0,Cash,successful
2443,778,108,2026-04-05,4,15000.0,60000.0,3000.0,57000.0,Card,successful
2444,239,106,2026-02-17,1,80000.0,80000.0,32000.0,48000.0,NetBanking,successful
2445,996,106,2025-06-25,1,80000.0,80000.0,8000.0,72000.0,NetBanking,successful
2446,611,107,2025-10-19,3,50000.0,150000.0,52500.0,97500.0,Card,successful
2447,113,101,2025-05-20,4,250000.0,1000000.0,400000.0,600000.0,Cash,successful
2448,676,108,2026-08-03,2,15000.0,30000.0,4500.0,25500.0,Card,successful
2449,907,108,2026-03-01,2,15000.0,30000.0,6000.0,24000.0,NetBanking,successful
2450,640,107,2025-09-23,4,50000.0,200000.0,70000.0,130000.0,NetBanking,successful
2451,991,102,2026-01-16,3,70000.0,210000.0,84000.0,126000.0,NetBanking,successful
2452,574,104,2025-08-14,4,8000.0,32000.0,11200.0,20800.0,Card,successful
2453,707,108,2026-03-11,2,15000.0,30000.0,9000.0,21000.0,Cash,successful
2454,153,110,2025-08-18,1,45000.0,45000.0,2250.0,42750.0,Cash,successful
2455,880,106,2025-07-30,2,80000.0,160000.0,56000.0,104000.0,Cash,successful
2456,398,110,2025-08-12,3,45000.0,135000.0,20250.0,114750.0,Cash,successful
2457,790,105,2025-09-23,4,45000.0,180000.0,62999.99999999999,117000.0,NetBanking,successful
2458,384,110,2026-02-17,5,45000.0,225000.0,78750.0,146250.0,UPI,successful
2459,197,101,2025-04-19,4,250000.0,1000000.0,400000.0,600000.0,NetBanking,successful
2460,613,109,2025-10-29,3,65000.0,195000.0,58500.0,136500.0,UPI,successful
2461,885,104,2025-04-22,4,8000.0,32000.0,9600.0,22400.0,NetBanking,successful
2462,312,110,2025-09-10,2,45000.0,90000.0,36000.0,54000.0,NetBanking,successful
2463,528,110,2025-06-15,3,45000.0,135000.0,33750.0,101250.0,Card,successful
2464,241,101,2025-05-02,4,250000.0,1000000.0,50000.0,950000.0,NetBanking,successful
2465,693,107,2026-03-09,5,50000.0,250000.0,100000.0,150000.0,UPI,successful
2466,576,108,2026-02-09,5,15000.0,75000.0,26250.0,48750.0,UPI,successful
2467,798,110,2025-05-05,1,45000.0,45000.0,6750.0,38250.0,Card,successful
2468,601,101,2026-02-04,2,250000.0,500000.0,50000.0,450000.0,UPI,successful
2470,443,107,2026-02-20,3,50000.0,150000.0,15000.0,135000.0,Cash,successful
2471,813,108,2026-02-02,5,15000.0,75000.0,26250.0,48750.0,Card,successful
2472,347,102,2026-02-07,4,70000.0,280000.0,84000.0,196000.0,UPI,successful
2473,86,105,2025-08-31,5,45000.0,225000.0,11250.0,213750.0,Cash,successful
2474,664,104,2026-02-20,2,8000.0,16000.0,800.0,15200.0,NetBanking,successful
2475,934,102,2025-05-05,1,70000.0,70000.0,28000.0,42000.0,Card,successful
2476,356,103,2025-12-18,4,1300.0,5200.0,2080.0,3120.0,Card,successful
2477,590,105,2025-05-31,5,45000.0,225000.0,90000.0,135000.0,NetBanking,successful
2478,28,109,2025-11-13,1,65000.0,65000.0,19500.0,45500.0,UPI,successful
2479,300,104,2025-09-21,4,8000.0,32000.0,1600.0,30400.0,UPI,successful
2480,289,104,2025-08-25,3,8000.0,24000.0,6000.0,18000.0,NetBanking,successful
2481,220,106,2025-05-29,2,80000.0,160000.0,24000.0,136000.0,Cash,successful
2482,667,109,2025-10-29,4,65000.0,260000.0,52000.0,208000.0,NetBanking,successful
2483,482,101,2025-07-01,3,250000.0,750000.0,187500.0,562500.0,Card,successful
2484,560,106,2026-02-11,3,80000.0,240000.0,84000.0,156000.0,Cash,successful
2485,386,106,2026-01-13,3,80000.0,240000.0,12000.0,228000.0,Cash,successful
2486,562,101,2026-03-10,3,250000.0,750000.0,225000.0,525000.0,NetBanking,successful
2487,140,102,2026-04-10,1,70000.0,70000.0,14000.0,56000.0,Card,successful
2488,17,106,2026-03-26,2,80000.0,160000.0,64000.0,96000.0,Cash,successful
2489,1000,108,2025-10-29,3,15000.0,45000.0,11250.0,33750.0,Cash,successful
2490,390,105,2025-11-30,5,45000.0,225000.0,11250.0,213750.0,Card,successful
2491,463,103,2025-07-01,5,1300.0,6500.0,650.0,5850.0,Card,successful
2492,937,106,2025-12-31,4,80000.0,320000.0,112000.0,208000.0,UPI,successful
2493,879,110,2026-03-15,4,45000.0,180000.0,9000.0,171000.0,Card,successful
2494,568,103,2025-07-07,2,1300.0,2600.0,390.0,2210.0,UPI,successful
2495,215,103,2025-10-12,1,1300.0,1300.0,130.0,1170.0,NetBanking,successful
2496,373,108,2025-06-18,4,15000.0,60000.0,9000.0,51000.0,Cash,successful
2497,472,109,2026-12-02,2,65000.0,130000.0,19500.0,110500.0,Card,successful
2498,722,107,2026-01-13,2,50000.0,100000.0,15000.0,85000.0,Cash,successful
2499,60,110,2025-07-14,2,45000.0,90000.0,4500.0,85500.0,Card,successful
2500,875,101,2025-08-05,1,250000.0,250000.0,12500.0,237500.0,NetBanking,successful
2501,435,110,2025-07-07,5,45000.0,225000.0,67500.0,157500.0,NetBanking,successful
2502,453,103,2026-02-27,5,1300.0,6500.0,975.0,5525.0,UPI,successful
2503,493,105,2025-11-14,4,45000.0,180000.0,72000.0,108000.0,Cash,successful
2504,18,107,2026-02-25,4,50000.0,200000.0,10000.0,190000.0,NetBanking,successful
2506,349,110,2026-04-16,5,45000.0,225000.0,45000.0,180000.0,UPI,successful
2507,280,106,2025-12-23,1,80000.0,80000.0,28000.0,52000.0,UPI,successful
2508,870,104,2025-08-10,1,8000.0,8000.0,2400.0,5600.0,Cash,successful
2509,400,101,2026-01-26,5,250000.0,1250000.0,312500.0,937500.0,Card,successful
2510,949,109,2025-12-04,4,65000.0,260000.0,78000.0,182000.0,Cash,successful
2511,564,108,2025-12-04,2,15000.0,30000.0,10500.0,19500.0,UPI,successful
2512,791,104,2025-08-17,2,8000.0,16000.0,5600.0,10400.0,NetBanking,successful
2513,649,104,2025-07-12,2,8000.0,16000.0,5600.0,10400.0,NetBanking,successful
2514,775,105,2025-12-11,4,45000.0,180000.0,36000.0,144000.0,Card,successful
2515,609,102,2026-03-06,5,70000.0,350000.0,122500.0,227500.0,Card,successful
2516,644,105,2025-04-26,5,45000.0,225000.0,67500.0,157500.0,Card,successful
2517,678,102,2025-06-16,2,70000.0,140000.0,56000.0,84000.0,Card,successful
2518,107,107,2025-05-27,5,50000.0,250000.0,87500.0,162500.0,UPI,successful
2519,515,110,2025-04-17,5,45000.0,225000.0,33750.0,191250.0,UPI,successful
2520,838,102,2025-05-12,4,70000.0,280000.0,28000.0,252000.0,UPI,successful
2521,678,109,2025-12-12,4,65000.0,260000.0,52000.0,208000.0,UPI,successful
2522,817,110,2026-01-08,4,45000.0,180000.0,72000.0,108000.0,Cash,successful
2523,368,102,2025-11-27,5,70000.0,350000.0,105000.0,245000.0,Cash,successful
2524,189,104,2026-01-28,3,8000.0,24000.0,2400.0,21600.0,NetBanking,successful
2525,926,105,2025-09-07,3,45000.0,135000.0,13500.0,121500.0,NetBanking,successful
2526,921,106,2026-03-19,2,80000.0,160000.0,32000.0,128000.0,Card,successful
2527,51,109,2025-11-10,3,65000.0,195000.0,9750.0,185250.0,NetBanking,successful
2528,377,103,2025-11-27,1,1300.0,1300.0,325.0,975.0,Card,successful
2529,466,105,2026-01-08,4,45000.0,180000.0,54000.0,126000.0,Card,successful
2530,186,108,2025-08-23,5,15000.0,75000.0,30000.0,45000.0,Cash,successful
2531,374,107,2025-12-19,4,50000.0,200000.0,80000.0,120000.0,Cash,successful
2532,17,102,2025-12-23,1,70000.0,70000.0,28000.0,42000.0,Card,successful
2533,23,103,2026-04-11,2,1300.0,2600.0,1040.0,1560.0,Cash,successful
2534,951,109,2026-03-20,1,65000.0,65000.0,13000.0,52000.0,Card,successful
2535,358,107,2025-04-24,2,50000.0,100000.0,10000.0,90000.0,Cash,successful
2536,853,107,2025-07-16,1,50000.0,50000.0,5000.0,45000.0,Cash,successful
2537,45,105,2025-12-30,2,45000.0,90000.0,18000.0,72000.0,Card,successful
2538,862,105,2025-06-10,4,45000.0,180000.0,62999.99999999999,117000.0,Cash,successful
2539,431,105,2025-08-04,1,45000.0,45000.0,4500.0,40500.0,Cash,successful
2540,693,106,2025-12-10,4,80000.0,320000.0,64000.0,256000.0,UPI,successful
2541,43,110,2025-04-24,5,45000.0,225000.0,67500.0,157500.0,Card,successful
2542,302,102,2026-03-08,5,70000.0,350000.0,17500.0,332500.0,NetBanking,successful
2543,342,104,2026-04-10,4,8000.0,32000.0,12800.0,19200.0,NetBanking,successful
2544,81,103,2025-10-19,1,1300.0,1300.0,390.0,910.0,NetBanking,successful
2545,153,105,2026-03-27,3,45000.0,135000.0,54000.0,81000.0,Cash,successful
2546,812,109,2025-10-29,4,65000.0,260000.0,52000.0,208000.0,UPI,successful
2547,322,105,2026-03-13,5,45000.0,225000.0,33750.0,191250.0,Cash,successful
2549,299,110,2025-04-26,2,45000.0,90000.0,9000.0,81000.0,UPI,successful
2550,806,102,2025-12-29,2,70000.0,140000.0,21000.0,119000.0,Card,successful
2551,800,107,2025-06-08,1,50000.0,50000.0,7500.0,42500.0,UPI,successful
2552,223,108,2025-12-27,3,15000.0,45000.0,15749.999999999998,29250.0,Card,successful
2553,40,107,2025-08-19,3,50000.0,150000.0,7500.0,142500.0,Card,successful
2554,239,102,2025-12-28,4,70000.0,280000.0,84000.0,196000.0,Card,successful
2555,832,103,2025-10-10,2,1300.0,2600.0,650.0,1950.0,Cash,successful
2556,660,102,2026-03-09,5,70000.0,350000.0,35000.0,315000.0,NetBanking,successful
2557,798,104,2025-04-30,2,8000.0,16000.0,4800.0,11200.0,Card,successful
2558,541,104,2025-10-24,1,8000.0,8000.0,800.0,7200.0,NetBanking,successful
2559,209,109,2025-12-29,5,65000.0,325000.0,32500.0,292500.0,Card,successful
2560,18,107,2025-11-28,3,50000.0,150000.0,7500.0,142500.0,Cash,successful
2561,728,103,2025-05-16,1,1300.0,1300.0,130.0,1170.0,Card,successful
2562,730,110,2026-04-04,5,45000.0,225000.0,90000.0,135000.0,Cash,successful
2563,709,101,2026-03-16,4,250000.0,1000000.0,250000.0,750000.0,UPI,successful
2564,710,101,2025-09-10,2,250000.0,500000.0,50000.0,450000.0,Card,successful
2565,878,101,2025-10-20,3,250000.0,750000.0,300000.0,450000.0,UPI,successful
2566,866,107,2026-09-04,4,50000.0,200000.0,40000.0,160000.0,NetBanking,successful
2567,520,103,2025-05-10,5,1300.0,6500.0,2275.0,4225.0,NetBanking,successful
2568,927,110,2025-06-02,1,45000.0,45000.0,4500.0,40500.0,UPI,successful
2569,814,101,2025-02-06,2,250000.0,500000.0,150000.0,350000.0,UPI,successful
2570,595,108,2026-10-02,1,15000.0,15000.0,3750.0,11250.0,UPI,successful
2571,153,103,2025-01-10,4,1300.0,5200.0,1560.0,3640.0,UPI,successful
2572,950,104,2025-07-17,2,8000.0,16000.0,4800.0,11200.0,Card,successful
2573,347,107,2025-09-10,5,50000.0,250000.0,75000.0,175000.0,Cash,successful
2574,153,104,2026-03-12,5,8000.0,40000.0,2000.0,38000.0,UPI,successful
2575,148,101,2025-05-13,4,250000.0,1000000.0,400000.0,600000.0,UPI,successful
2576,531,106,2025-10-05,5,80000.0,400000.0,40000.0,360000.0,UPI,successful
2577,375,102,2025-09-23,3,70000.0,210000.0,84000.0,126000.0,Cash,successful
2578,885,108,2025-06-17,4,15000.0,60000.0,21000.0,39000.0,Cash,successful
2579,773,107,2025-08-14,4,50000.0,200000.0,50000.0,150000.0,Card,successful
2580,623,101,2025-10-28,1,250000.0,250000.0,25000.0,225000.0,UPI,successful
2581,998,104,2025-07-06,3,8000.0,24000.0,1200.0,22800.0,UPI,successful
2582,514,106,2025-05-21,4,80000.0,320000.0,96000.0,224000.0,Cash,successful
2583,569,104,2025-11-23,1,8000.0,8000.0,2800.0,5200.0,NetBanking,successful
2584,594,108,2025-10-10,2,15000.0,30000.0,10500.0,19500.0,Card,successful
2585,242,106,2025-06-17,3,80000.0,240000.0,60000.0,180000.0,Cash,successful
2586,592,103,2025-06-07,5,1300.0,6500.0,1950.0,4550.0,NetBanking,successful
2587,658,105,2025-11-20,5,45000.0,225000.0,67500.0,157500.0,NetBanking,successful
2588,702,105,2026-03-16,2,45000.0,90000.0,13500.0,76500.0,Card,successful
2589,904,109,2025-10-16,5,65000.0,325000.0,130000.0,195000.0,UPI,successful
2590,143,105,2025-12-03,2,45000.0,90000.0,4500.0,85500.0,NetBanking,successful
2591,957,110,2025-11-23,5,45000.0,225000.0,56250.0,168750.0,Card,successful
2592,309,109,2025-05-19,2,65000.0,130000.0,45500.0,84500.0,NetBanking,successful
2593,130,106,2026-02-10,5,80000.0,400000.0,80000.0,320000.0,UPI,successful
2594,705,110,2025-08-25,2,45000.0,90000.0,9000.0,81000.0,Cash,successful
2595,371,109,2025-07-05,1,65000.0,65000.0,3250.0,61750.0,UPI,successful
2596,550,104,2026-01-08,1,8000.0,8000.0,400.0,7600.0,Cash,successful
2597,939,105,2026-01-05,4,45000.0,180000.0,54000.0,126000.0,NetBanking,successful
2598,539,102,2026-03-08,1,70000.0,70000.0,28000.0,42000.0,Cash,successful
2599,871,105,2025-08-07,5,45000.0,225000.0,33750.0,191250.0,Card,successful
2600,16,101,2025-11-13,5,250000.0,1250000.0,500000.0,750000.0,Cash,successful
2601,681,106,2025-10-08,3,80000.0,240000.0,84000.0,156000.0,Card,successful
2602,435,108,2026-07-04,3,15000.0,45000.0,11250.0,33750.0,Cash,successful
2603,154,110,2025-08-10,5,45000.0,225000.0,22500.0,202500.0,Cash,successful
2604,644,104,2026-03-05,5,8000.0,40000.0,14000.0,26000.0,Cash,successful
2605,2,101,2026-01-22,2,250000.0,500000.0,75000.0,425000.0,Cash,successful
2606,459,109,2025-07-10,4,65000.0,260000.0,13000.0,247000.0,Card,successful
2607,246,103,2026-01-15,3,1300.0,3900.0,585.0,3315.0,Card,successful
2608,275,102,2025-12-16,5,70000.0,350000.0,122500.0,227500.0,Card,successful
2609,900,104,2025-09-21,3,8000.0,24000.0,3600.0,20400.0,NetBanking,successful
2610,148,105,2025-10-05,3,45000.0,135000.0,33750.0,101250.0,NetBanking,successful
2611,471,104,2025-08-06,1,8000.0,8000.0,3200.0,4800.0,NetBanking,successful
2612,588,105,2026-02-23,4,45000.0,180000.0,9000.0,171000.0,Cash,successful
2613,45,102,2025-06-15,2,70000.0,140000.0,14000.0,126000.0,Card,successful
2614,253,109,2025-12-01,5,65000.0,325000.0,32500.0,292500.0,UPI,successful
2615,421,109,2026-05-01,5,65000.0,325000.0,81250.0,243750.0,Card,successful
2616,93,107,2025-10-16,5,50000.0,250000.0,37500.0,212500.0,UPI,successful
2617,945,105,2025-09-03,4,45000.0,180000.0,18000.0,162000.0,UPI,successful
2618,43,103,2025-05-26,3,1300.0,3900.0,195.0,3705.0,Cash,successful
2619,296,110,2025-10-31,1,45000.0,45000.0,4500.0,40500.0,NetBanking,successful
2620,60,108,2025-05-20,1,15000.0,15000.0,2250.0,12750.0,UPI,successful
2621,967,107,2025-10-21,4,50000.0,200000.0,10000.0,190000.0,Cash,successful
2622,881,107,2025-06-21,3,50000.0,150000.0,22500.0,127500.0,UPI,successful
2623,144,109,2026-08-03,3,65000.0,195000.0,39000.0,156000.0,Cash,successful
2624,504,102,2025-06-06,4,70000.0,280000.0,14000.0,266000.0,NetBanking,successful
2625,966,110,2025-08-19,1,45000.0,45000.0,9000.0,36000.0,UPI,successful
2626,703,109,2026-03-30,4,65000.0,260000.0,91000.0,169000.0,Cash,successful
2627,502,104,2025-11-15,3,8000.0,24000.0,1200.0,22800.0,Cash,successful
2628,188,109,2025-07-18,5,65000.0,325000.0,32500.0,292500.0,Cash,successful
2629,172,107,2026-02-06,2,50000.0,100000.0,10000.0,90000.0,NetBanking,successful
2630,377,110,2025-12-08,1,45000.0,45000.0,2250.0,42750.0,UPI,successful
2631,888,104,2025-08-13,1,8000.0,8000.0,3200.0,4800.0,Cash,successful
2632,52,109,2025-06-09,1,65000.0,65000.0,22750.0,42250.0,Card,successful
2633,465,107,2025-11-20,2,50000.0,100000.0,15000.0,85000.0,UPI,successful
2634,463,107,2025-09-05,3,50000.0,150000.0,30000.0,120000.0,NetBanking,successful
2635,260,106,2025-03-12,5,80000.0,400000.0,160000.0,240000.0,NetBanking,successful
2636,417,107,2026-03-31,4,50000.0,200000.0,60000.0,140000.0,Card,successful
2637,312,110,2026-04-01,5,45000.0,225000.0,45000.0,180000.0,UPI,successful
2638,281,101,2026-02-16,2,250000.0,500000.0,75000.0,425000.0,UPI,successful
2639,604,107,2026-04-08,3,50000.0,150000.0,30000.0,120000.0,NetBanking,successful
2640,277,101,2025-04-27,2,250000.0,500000.0,150000.0,350000.0,Card,successful
2641,692,102,2025-12-20,3,70000.0,210000.0,73500.0,136500.0,UPI,successful
2642,273,101,2026-12-04,4,250000.0,1000000.0,50000.0,950000.0,NetBanking,successful
2643,647,103,2025-04-16,2,1300.0,2600.0,130.0,2470.0,NetBanking,successful
2644,337,106,2026-04-14,5,80000.0,400000.0,20000.0,380000.0,NetBanking,successful
2645,680,106,2025-03-05,3,80000.0,240000.0,96000.0,144000.0,Card,successful
2646,585,104,2025-11-14,3,8000.0,24000.0,8400.0,15600.0,UPI,successful
2647,582,106,2025-10-03,3,80000.0,240000.0,48000.0,192000.0,NetBanking,successful
2648,959,102,2025-12-08,3,70000.0,210000.0,21000.0,189000.0,Card,successful
2649,440,105,2025-07-02,4,45000.0,180000.0,62999.99999999999,117000.0,NetBanking,successful
2650,846,104,2025-08-23,5,8000.0,40000.0,2000.0,38000.0,Card,successful
2651,565,103,2025-11-07,5,1300.0,6500.0,325.0,6175.0,Cash,successful
2652,363,106,2025-08-30,5,80000.0,400000.0,40000.0,360000.0,UPI,successful
2653,928,110,2026-01-05,2,45000.0,90000.0,36000.0,54000.0,Cash,successful
2654,288,106,2025-10-25,2,80000.0,160000.0,8000.0,152000.0,UPI,successful
2655,569,106,2025-12-05,4,80000.0,320000.0,32000.0,288000.0,UPI,successful
2656,478,104,2025-12-15,4,8000.0,32000.0,11200.0,20800.0,Cash,successful
2657,196,109,2026-03-11,2,65000.0,130000.0,32500.0,97500.0,NetBanking,successful
2658,109,102,2026-03-11,3,70000.0,210000.0,52500.0,157500.0,UPI,successful
2659,918,107,2025-10-31,4,50000.0,200000.0,20000.0,180000.0,Cash,successful
2660,735,109,2025-10-31,2,65000.0,130000.0,26000.0,104000.0,Card,successful
2661,715,108,2025-11-06,2,15000.0,30000.0,1500.0,28500.0,Cash,successful
2662,688,107,2025-08-12,1,50000.0,50000.0,17500.0,32500.0,UPI,successful
2663,44,107,2026-03-10,4,50000.0,200000.0,80000.0,120000.0,NetBanking,successful
2664,29,103,2025-09-05,3,1300.0,3900.0,390.0,3510.0,UPI,successful
2665,321,110,2025-01-09,3,45000.0,135000.0,13500.0,121500.0,Cash,successful
2666,912,110,2025-08-08,1,45000.0,45000.0,18000.0,27000.0,Cash,successful
2667,960,106,2025-09-27,5,80000.0,400000.0,80000.0,320000.0,Cash,successful
2668,11,106,2025-08-19,3,80000.0,240000.0,24000.0,216000.0,Cash,successful
2669,224,101,2026-02-20,5,250000.0,1250000.0,312500.0,937500.0,Cash,successful
2670,750,101,2025-10-28,3,250000.0,750000.0,300000.0,450000.0,NetBanking,successful
2671,894,106,2025-07-31,1,80000.0,80000.0,20000.0,60000.0,NetBanking,successful
2672,652,110,2026-01-21,1,45000.0,45000.0,9000.0,36000.0,NetBanking,successful
2673,864,110,2026-02-22,4,45000.0,180000.0,45000.0,135000.0,Card,successful
2674,81,105,2025-05-22,5,45000.0,225000.0,78750.0,146250.0,UPI,successful
2675,504,105,2025-05-02,3,45000.0,135000.0,6750.0,128250.0,Cash,successful
